date,day of calendar year,MODIS image,Prek Dam depth (cm)(from long record),Prek Dam Short MRC record 2008-11,"differences (Prek Dam datasets first, then KL MRC vs. WUP-FIN)",Prek Kdam Q m3/s,20106 Tonle Sap at Kg. Luong DEPTH-MRC (cm),Kg. Luong Telemetry mean DEPTH-MRC (cm),K.Loung - WUPFIN DEPTH (cm) ,K.Loung - WUPFIN  (cm) amsl,K.Loung - WUPFIN  (m) amsl,K.Loung - WUPFIN DEPTH (cm)-30 d Moving ave,KL f(KP),K. Loung MRC complete with Prek Dam estimates DEPTH,K. Loung MRC complete with Prek Dam estimates cm amsl,K. Loung MRC complete with Prek Dam estimates m amsl,,,,,,,,,,,
2008-12-17,,,438,526,-88,-5974,623,,,,,,530,623,687,6.87,,,,,,,,,,,
2008-12-18,,,430,520,-90,-6066,619,,,,,,522,619,683,6.83,,,,,,,,,,,
2008-12-19,,,511,511,0,-5955,613,,,,,,518,613,677,6.77,,,,,,,,,,,
2008-12-20,,,503,503,0,-5902,607,,,,,,511,607,671,6.71,,,,,,,,,,,
2008-12-21,,,494,494,0,-5775,602,,,,,,502,602,666,6.66,,,,,,,,,,,
2008-12-22,,,488,488,0,-5641,597,,,,,,496,597,661,6.61,,,,,,,,,,,
2008-12-23,,,482,482,0,-5535,591,,,,,,488,591,655,6.55,,,,,,,,,,,
2008-12-24,,,475,475,0,-5441,586,,,,,,480,586,650,6.50,,,,,,,,,,,
2008-12-25,,,470,470,0,-5391,581,,,,,,471,581,645,6.45,,,,,,,,,,,
2008-12-26,,,463,463,0,-5310,576,,,,,,466,576,640,6.40,,,,,,,,,,,
2008-12-27,,,458,458,0,-5259,571,,,,,,460,571,635,6.35,,,,,,,,,,,
2008-12-28,,,453,453,0,-5207,566,,,,,,453,566,630,6.30,,,,,,,,,,,
2008-12-29,,,444,444,0,-5071,559,,,,,,449,559,623,6.23,,,,,,,,,,,
2008-12-30,,,438,438,0,-4946,549,,,,,,442,549,613,6.13,,,,,,,,,,,
2008-12-31,,,430,430,0,-4861,545,,,,,,437,545,609,6.09,,,,,,,,,,,
2009-01-01,,,428,428,,,,,,,,,432,432,496,4.96,,,,,,,,,,,
2009-01-02,,,424,424,,,,,,,,,424,424,488,4.88,,,,,,,,,,,
2009-01-03,,,415,415,,,,,,,,,418,418,482,4.82,,,,,,,,,,,
2009-01-04,,,407,407,,,,,,,,,410,410,474,4.74,,,,,,,,,,,
2009-01-05,,,400,400,,,,,,,,,488,488,552,5.52,,,,,,,,,,,
2009-01-06,,,395,395,,,,,,,,,480,480,544,5.44,,,,,,,,,,,
2009-01-07,,,392,392,,,,,,,,,471,471,535,5.35,,,,,,,,,,,
2009-01-08,,,386,386,,,,,,,,,465,465,529,5.29,,,,,,,,,,,
2009-01-09,,,381,381,,,,,,,,,460,460,524,5.24,,,,,,,,,,,
2009-01-10,,,380,380,,,,,,,,,453,453,517,5.17,,,,,,,,,,,
2009-01-11,,,378,378,,,,,,,,,449,449,513,5.13,,,,,,,,,,,
2009-01-12,,,373,373,,,,,,,,,442,442,506,5.06,,,,,,,,,,,
2009-01-13,,,368,368,,,,,,,,,437,437,501,5.01,,,,,,,,,,,
2009-01-14,,,365,365,,,,,,,,,432,432,496,4.96,,,,,,,,,,,
2009-01-15,,,358,358,,,,,,,,,424,424,488,4.88,,,,,,,,,,,
2009-01-16,,,353,353,,,,,,,,,418,418,482,4.82,,,,,,,,,,,
2009-01-17,,,347,347,,,,,,,,,410,410,474,4.74,,,,,,,,,,,
2009-01-18,,,338,338,,,,,,,,,408,408,472,4.72,,,,,,,,,,,
2009-01-19,,,330,330,,,,,,,,,404,404,468,4.68,,,,,,,,,,,
2009-01-20,,,321,321,,,,,,,,,396,396,460,4.60,,,,,,,,,,,
2009-01-21,,,314,314,,,,,,,,,389,389,453,4.53,,,,,,,,,,,
2009-01-22,,,308,308,,,,,,,,,382,382,446,4.46,,,,,,,,,,,
2009-01-23,,,304,304,,,,,,,,,377,377,441,4.41,,,,,,,,,,,
2009-01-24,,,301,301,,,,,,,,,374,374,438,4.38,,,,,,,,,,,
2009-01-25,,,298,298,,,,,,,,,368,368,432,4.32,,,,,,,,,,,
2009-01-26,,,294,294,,,,,,,,,364,364,428,4.28,,,,,,,,,,,
2009-01-27,,,288,288,,,,,,,,,362,362,426,4.26,,,,,,,,,,,
2009-01-28,,,284,284,,,,,,,,,360,360,424,4.24,,,,,,,,,,,
2009-01-29,,,278,278,,,,,,,,,356,356,420,4.20,,,,,,,,,,,
2009-01-30,,,274,274,,,,,,,,,351,351,415,4.15,,,,,,,,,,,
2009-01-31,,,267,267,,,,,,,,,348,348,412,4.12,,,,,,,,,,,
2009-02-01,,,264,264,,,,,,,,,341,341,405,4.05,,,,,,,,,,,
2009-02-02,,,259,259,,,,,,,,,337,337,401,4.01,,,,,,,,,,,
2009-02-03,,,251,251,,,,,,,,,331,331,395,3.95,,,,,,,,,,,
2009-02-04,,,246,246,,,,,,,,,322,322,386,3.86,,,,,,,,,,,
2009-02-05,,,241,241,,,,,,,,,315,315,379,3.79,,,,,,,,,,,
2009-02-06,,,236,236,,,,,,,,,306,306,370,3.70,,,,,,,,,,,
2009-02-07,,,234,234,,,,,,,,,300,300,364,3.64,,,,,,,,,,,
2009-02-08,,,229,229,,,,,,,,,294,294,358,3.58,,,,,,,,,,,
2009-02-09,,,225,225,,,,,,,,,290,290,354,3.54,,,,,,,,,,,
2009-02-10,,,223,223,,,,,,,,,287,287,351,3.51,,,,,,,,,,,
2009-02-11,,,222,222,,,,,,,,,284,284,348,3.48,,,,,,,,,,,
2009-02-12,,,217,217,,,,,,,,,281,281,345,3.45,,,,,,,,,,,
2009-02-13,,,212,212,,,,,,,,,275,275,339,3.39,,,,,,,,,,,
2009-02-14,,,207,207,,,,,,,,,271,271,335,3.35,,,,,,,,,,,
2009-02-15,,,200,200,,,,,,,,,265,265,329,3.29,,,,,,,,,,,
2009-02-16,,,194,194,,,,,,,,,262,262,326,3.26,,,,,,,,,,,
2009-02-17,,,187,187,,,,,,,,,255,255,319,3.19,,,,,,,,,,,
2009-02-18,,,183,183,,,,,,,,,252,252,316,3.16,,,,,,,,,,,
2009-02-19,,,183,183,,,,,,,,,247,247,311,3.11,,,,,,,,,,,
2009-02-20,,,182,182,,,,,,,,,239,239,303,3.03,,,,,,,,,,,
2009-02-21,,,180,180,,,,,,,,,234,234,298,2.98,,,,,,,,,,,
2009-02-22,,,177,177,,,,,,,,,230,230,294,2.94,,,,,,,,,,,
2009-02-23,,,174,174,,,,,,,,,225,225,289,2.89,,,,,,,,,,,
2009-02-24,,,167,167,,,,,,,,,223,223,287,2.87,,,,,,,,,,,
2009-02-25,,,164,164,,,,,,,,,219,219,283,2.83,,,,,,,,,,,
2009-02-26,,,162,162,,,,,,,,,214,214,278,2.78,,,,,,,,,,,
2009-02-27,,,158,158,,,,,,,,,213,213,277,2.77,,,,,,,,,,,
2009-02-28,,,158,158,,,,,,,,,212,212,276,2.76,,,,,,,,,,,
2009-03-01,,,158,158,,,,,,,,,207,207,271,2.71,,,,,,,,,,,
2009-03-02,,,159,159,,,,,,,,,203,203,267,2.67,,,,,,,,,,,
2009-03-03,,,160,160,,,,,,,,,197,197,261,2.61,,,,,,,,,,,
2009-03-04,,,160,160,,,,,,,,,191,191,255,2.55,,,,,,,,,,,
2009-03-05,,,160,160,,,,,,,,,185,185,249,2.49,,,,,,,,,,,
2009-03-06,,,155,155,,,,,,,,,179,179,243,2.43,,,,,,,,,,,
2009-03-07,,,150,150,,,,,,,,,175,175,239,2.39,,,,,,,,,,,
2009-03-08,,,141,141,,,,,,,,,174,174,238,2.38,,,,,,,,,,,
2009-03-09,,,134,134,,,,,,,,,173,173,237,2.37,,,,,,,,,,,
2009-03-10,,,135,135,,,,,,,,,172,172,236,2.36,,,,,,,,,,,
2009-03-11,,,137,137,,,,,,,,,169,169,233,2.33,,,,,,,,,,,
2009-03-12,,,137,137,,,,,,,,,166,166,230,2.30,,,,,,,,,,,
2009-03-13,,,136,136,,,,,,,,,160,160,224,2.24,,,,,,,,,,,
2009-03-14,,,135,135,,,,,,,,,157,157,221,2.21,,,,,,,,,,,
2009-03-15,,,137,137,,,,,,,,,155,155,219,2.19,,,,,,,,,,,
2009-03-16,,,139,139,,,,,,,,,151,151,215,2.15,,,,,,,,,,,
2009-03-17,,,138,138,,,,,,,,,151,151,215,2.15,,,,,,,,,,,
2009-03-18,,,133,133,,,,,,,,,151,151,215,2.15,,,,,,,,,,,
2009-03-19,,,128,128,,,,,,,,,152,152,216,2.16,,,,,,,,,,,
2009-03-20,,,127,127,,,,,,,,,152,152,216,2.16,,,,,,,,,,,
2009-03-21,,,120,120,,,,,,,,,153,153,217,2.17,,,,,,,,,,,
2009-03-22,,,112,112,,,,,,,,,153,153,217,2.17,,,,,,,,,,,
2009-03-23,,,105,105,,,,,,,,,148,148,212,2.12,,,,,,,,,,,
2009-03-24,,,104,104,,,,,,,,,143,143,207,2.07,,,,,,,,,,,
2009-03-25,,,103,103,,,,,,,,,134,134,198,1.98,,,,,,,,,,,
2009-03-26,,,105,105,,,,,,,,,128,128,192,1.92,,,,,,,,,,,
2009-03-27,,,106,106,,,,,,,,,129,129,193,1.93,,,,,,,,,,,
2009-03-28,,,109,109,,,,,,,,,131,131,195,1.95,,,,,,,,,,,
2009-03-29,,,117,117,,,,,,,,,131,131,195,1.95,,,,,,,,,,,
2009-03-30,,,121,121,,,,,,,,,130,130,194,1.94,,,,,,,,,,,
2009-03-31,,,126,126,,,,,,,,,129,129,193,1.93,,,,,,,,,,,
2009-04-01,,,134,134,,,,,,,,,131,131,195,1.95,,,,,,,,,,,
2009-04-02,,,137,137,,,,,,,,,132,132,196,1.96,,,,,,,,,,,
2009-04-03,,,140,140,,,,,,,,,131,131,195,1.95,,,,,,,,,,,
2009-04-04,,,141,141,,,,,,,,,127,127,191,1.91,,,,,,,,,,,
2009-04-05,,,130,130,,,,,,,,,122,122,186,1.86,,,,,,,,,,,
2009-04-06,,,117,117,,,,,,,,,121,121,185,1.85,,,,,,,,,,,
2009-04-07,,,116,116,,,,,,,,,114,114,178,1.78,,,,,,,,,,,
2009-04-08,,,123,123,,,,,,,,,107,107,171,1.71,,,,,,,,,,,
2009-04-09,,,118,118,,,,,,,,,100,100,164,1.64,,,,,,,,,,,
2009-04-10,,,125,125,,,,,,,,,99,99,163,1.63,,,,,,,,,,,
2009-04-11,,,127,127,,,,,,,,,98,98,162,1.62,,,,,,,,,,,
2009-04-12,,,126,126,,,,,,,,,100,100,164,1.64,,,,,,,,,,,
2009-04-13,,,123,123,,,,,,,,,101,101,165,1.65,,,,,,,,,,,
2009-04-14,,,122,122,,,,,,,,,104,104,168,1.68,,,,,,,,,,,
2009-04-15,,,116,116,,,,,,,,,112,112,176,1.76,,,,,,,,,,,
2009-04-16,,,113,113,,,,,,,,,115,115,179,1.79,,,,,,,,,,,
2009-04-17,,,110,110,,,,,,,,,120,120,184,1.84,,,,,,,,,,,
2009-04-18,,,105,105,,,,,,,,,128,128,192,1.92,,,,,,,,,,,
2009-04-19,,,99,99,,,,,,,,,131,131,195,1.95,,,,,,,,,,,
2009-04-20,,,86,86,,,,,,,,,134,134,198,1.98,,,,,,,,,,,
2009-04-21,,,84,84,,,,,,,,,135,135,199,1.99,,,,,,,,,,,
2009-04-22,,,86,86,,,,,,,,,124,124,188,1.88,,,,,,,,,,,
2009-04-23,,,86,86,,,,,,,,,111,111,175,1.75,,,,,,,,,,,
2009-04-24,,,96,96,,,,,,,,,111,111,175,1.75,,,,,,,,,,,
2009-04-25,,,100,100,,,,,,,,,118,118,182,1.82,,,,,,,,,,,
2009-04-26,,,107,107,,,,,,,,,113,113,177,1.77,,,,,,,,,,,
2009-04-27,,,118,118,,,,,,,,,119,119,183,1.83,,,,,,,,,,,
2009-04-28,,,126,126,,,,,,,,,121,121,185,1.85,,,,,,,,,,,
2009-04-29,,,133,133,,,,,,,,,120,120,184,1.84,,,,,,,,,,,
2009-04-30,,,139,139,,,,,,,,,117,117,181,1.81,,,,,,,,,,,
2009-05-01,,,148,148,,,117,,,,,,116,117,181,1.81,,,,,,,,,,,
2009-05-02,,,153,153,,,119.5,,,,,,111,120,184,1.84,,,,,,,,,,,
2009-05-03,,,152,152,,,119.5,,,,,,108,120,184,1.84,,,,,,,,,,,
2009-05-04,,,137,137,,,118.5,,,,,,105,119,183,1.83,,,,,,,,,,,
2009-05-05,,,137,137,,,119.5,,,,,,100,120,184,1.84,,,,,,,,,,,
2009-05-06,,,136,136,,,122,,,,,,95,122,186,1.86,,,,,,,,,,,
2009-05-07,,,136,136,,,123.5,,,,,,82,124,188,1.88,,,,,,,,,,,
2009-05-08,,,128,128,,,122,,,,,,80,122,186,1.86,,,,,,,,,,,
2009-05-09,,,121,121,,,120.5,,,,,,82,121,185,1.85,,,,,,,,,,,
2009-05-10,,,126,126,,,118,,,,,,82,118,182,1.82,,,,,,,,,,,
2009-05-11,,,127,127,,,116,,,,,,91,116,180,1.80,,,,,,,,,,,
2009-05-12,,,124,124,,,116.5,,,,,,96,117,181,1.81,,,,,,,,,,,
2009-05-13,,,129,129,,,117,,,,,,102,117,181,1.81,,,,,,,,,,,
2009-05-14,,,133,133,,,117,,,,,,112,117,181,1.81,,,,,,,,,,,
2009-05-15,,,134,134,,,116,,,,,,121,116,180,1.80,,,,,,,,,,,
2009-05-16,,,134,134,,,114.5,,,,,,127,115,179,1.79,,,,,,,,,,,
2009-05-17,,,135,135,,,113.5,,,,,,132,114,178,1.78,,,,,,,,,,,
2009-05-18,,,138,138,,,115.5,,,,,,141,116,180,1.80,,,,,,,,,,,
2009-05-19,,,131,131,,,117.5,,,,,,146,118,182,1.82,,,,,,,,,,,
2009-05-20,,,136,136,,,119.5,,,,,,145,120,184,1.84,,,,,,,,,,,
2009-05-21,,,138,138,,,120.5,,,,,,131,121,185,1.85,,,,,,,,,,,
2009-05-22,,,140,140,,,120.5,,,,,,131,121,185,1.85,,,,,,,,,,,
2009-05-23,,,147,147,,,120.5,,,,,,130,121,185,1.85,,,,,,,,,,,
2009-05-24,,,153,153,,,122,,,,,,130,122,186,1.86,,,,,,,,,,,
2009-05-25,,,177,177,,,123.5,,,,,,122,124,188,1.88,,,,,,,,,,,
2009-05-26,,,206,206,,,126,,,,,,115,126,190,1.90,,,,,,,,,,,
2009-05-27,,,232,232,,,131,,,,,,121,131,195,1.95,,,,,,,,,,,
2009-05-28,,,253,253,,,136,,,,,,121,136,200,2.00,,,,,,,,,,,
2009-05-29,,,266,266,,,140.5,,,,,,119,141,205,2.05,,,,,,,,,,,
2009-05-30,,,266,266,,,146,,,,,,123,146,210,2.10,,,,,,,,,,,
2009-05-31,,,255,255,,,151.5,,,,,,127,152,216,2.16,,,,,,,,,,,
2009-06-01,,,246,246,,,151,,,,,,128,151,215,2.15,,,,,,,,,,,
2009-06-02,,,241,241,,,153.5,,,,,,128,154,218,2.18,,,,,,,,,,,
2009-06-03,,,247,247,,,156,,,,,,129,156,220,2.20,,,,,,,,,,,
2009-06-04,,,254,254,,,158.5,,,,,,132,159,223,2.23,,,,,,,,,,,
2009-06-05,,,264,264,,,161,,,,,,125,161,225,2.25,,,,,,,,,,,
2009-06-06,,,272,272,,,163.5,,,,,,130,164,228,2.28,,,,,,,,,,,
2009-06-07,,,272,272,,,166,,,,,,131,166,230,2.30,,,,,,,,,,,
2009-06-08,,,267,267,,,169,,,,,,133,169,233,2.33,,,,,,,,,,,
2009-06-09,,,262,262,,,171.5,,,,,,141,172,236,2.36,,,,,,,,,,,
2009-06-10,,,258,258,,,172.5,,,,,,146,173,237,2.37,,,,,,,,,,,
2009-06-11,,,258,258,,,174,,,,,,169,174,238,2.38,,,,,,,,,,,
2009-06-12,,,268,268,,,176.5,,,,,,196,177,241,2.41,,,,,,,,,,,
2009-06-13,,,278,278,,,178.5,,,,,,221,179,243,2.43,,,,,,,,,,,
2009-06-14,,,282,282,,,181,,,,,,241,181,245,2.45,,,,,,,,,,,
2009-06-15,,,279,279,,,182.5,,,,,,254,183,247,2.47,,,,,,,,,,,
2009-06-16,,,267,267,,,183.5,,,,,,254,184,248,2.48,,,,,,,,,,,
2009-06-17,,,260,260,,,184.5,,,,,,244,185,249,2.49,,,,,,,,,,,
2009-06-18,,,270,270,,,186.5,,,,,,234,187,251,2.51,,,,,,,,,,,
2009-06-19,,,286,286,,,198,,,,,,230,198,262,2.62,,,,,,,,,,,
2009-06-20,,,299,299,,,197.5,,,,,,235,198,262,2.62,,,,,,,,,,,
2009-06-21,,,304,304,,,204.5,,,,,,242,205,269,2.69,,,,,,,,,,,
2009-06-22,,,312,312,,,205.5,,,,,,252,206,270,2.70,,,,,,,,,,,
2009-06-23,,,328,328,,,213,,,,,,259,213,277,2.77,,,,,,,,,,,
2009-06-24,,,349,349,,,219.5,,,,,,260,220,284,2.84,,,,,,,,,,,
2009-06-25,,,358,358,,,226,,,,,,255,226,290,2.90,,,,,,,,,,,
2009-06-26,,,352,352,,,233.5,,,,,,250,234,298,2.98,,,,,,,,,,,
2009-06-27,,,341,341,,,235,,,,,,246,235,299,2.99,,,,,,,,,,,
2009-06-28,,,328,328,,,237,,,,,,246,237,301,3.01,,,,,,,,,,,
2009-06-29,,,320,320,,,241,,,,,,255,241,305,3.05,,,,,,,,,,,
2009-06-30,,,315,315,,,241.5,,,,,,265,242,306,3.06,,,,,,,,,,,
2009-07-01,,,316,316,,,242,,,,,,269,242,306,3.06,,,,,,,,,,,
2009-07-02,,,317,317,,,247,,,,,,266,247,311,3.11,,,,,,,,,,,
2009-07-03,,,321,321,,,254,,,,,,255,254,318,3.18,,,,,,,,,,,
2009-07-04,,,327,327,,,253.5,,,,,,248,254,318,3.18,,,,,,,,,,,
2009-07-05,,,333,333,,,260.5,,,,,,257,261,325,3.25,,,,,,,,,,,
2009-07-06,,,338,338,,,255.5,,,,,,273,256,320,3.20,,,,,,,,,,,
2009-07-07,,,342,342,,,268,,,,,,285,268,332,3.32,,,,,,,,,,,
2009-07-08,,,340,340,,,268.5,,,,,,290,269,333,3.33,,,,,,,,,,,
2009-07-09,,,339,339,,,274,,,,,,297,274,338,3.38,,,,,,,,,,,
2009-07-10,,,345,345,,,277.5,,,,,,313,278,342,3.42,,,,,,,,,,,
2009-07-11,,,365,365,,,276.5,,,,,,333,277,341,3.41,,,,,,,,,,,
2009-07-12,,,393,393,,,283,,,,,,341,283,347,3.47,,,,,,,,,,,
2009-07-13,,,424,424,,,289.5,,,,,,336,290,354,3.54,,,,,,,,,,,
2009-07-14,,,452,452,,,303.5,,,,,,325,304,368,3.68,,,,,,,,,,,
2009-07-15,,,480,480,,,304.5,,,,,,313,305,369,3.69,,,,,,,,,,,
2009-07-16,,,510,510,,,318.5,,,,,,305,319,383,3.83,,,,,,,,,,,
2009-07-17,,,554,554,,,325.5,,,,,,301,326,390,3.90,,,,,,,,,,,
2009-07-18,,,593,593,,,338,,,,,,301,338,402,4.02,,,,,,,,,,,
2009-07-19,,,610,610,,,345.5,,,,,,303,346,410,4.10,,,,,,,,,,,
2009-07-20,,,615,615,,,361.5,,,,,,306,362,426,4.26,,,,,,,,,,,
2009-07-21,,,611,611,,,365,,,,,,312,365,429,4.29,,,,,,,,,,,
2009-07-22,,,610,610,,,378,,,,,,318,378,442,4.42,,,,,,,,,,,
2009-07-23,,,621,621,,,390,,,,,,323,390,454,4.54,,,,,,,,,,,
2009-07-24,,,632,632,,,401,,,,,,326,401,465,4.65,,,,,,,,,,,
2009-07-25,,,639,639,,,414.5,,,,,,324,415,479,4.79,,,,,,,,,,,
2009-07-26,,,641,641,,,424.5,,,,,,324,425,489,4.89,,,,,,,,,,,
2009-07-27,,,639,639,,,440,,,,,,329,440,504,5.04,,,,,,,,,,,
2009-07-28,,,637,637,,,445,,,,,,348,445,509,5.09,,,,,,,,,,,
2009-07-29,,,634,634,,,459,,,,,,375,459,523,5.23,,,,,,,,,,,
2009-07-30,,,637,637,,,460,,,,,,404,460,524,5.24,,,,,,,,,,,
2009-07-31,,,647,647,,,471,,,,,,431,471,535,5.35,,,,,,,,,,,
2009-08-01,,,658,658,,,478.5,,,,,,458,479,543,5.43,,,,,,,,,,,
2009-08-02,,,667,667,,,484.5,,,,,,487,485,549,5.49,,,,,,,,,,,
2009-08-03,,,679,679,,,496.5,,,,,,529,497,561,5.61,,,,,,,,,,,
2009-08-04,,,695,695,,,502.5,,,,,,565,503,567,5.67,,,,,,,,,,,
2009-08-05,,,709,709,,,515,,,,,,582,515,579,5.79,,,,,,,,,,,
2009-08-06,,,720,720,,,522.5,,,,,,587,523,587,5.87,,,,,,,,,,,
2009-08-07,,,728,728,,,531,,,,,,583,531,595,5.95,,,,,,,,,,,
2009-08-08,,,729,729,,,540.5,,,,,,582,541,605,6.05,,,,,,,,,,,
2009-08-09,,,731,731,,,550.5,,,,,,592,551,615,6.15,,,,,,,,,,,
2009-08-10,,,731,731,,,559,,,,,,603,559,623,6.23,,,,,,,,,,,
2009-08-11,,,729,729,,,566.5,,,,,,609,567,631,6.31,,,,,,,,,,,
2009-08-12,,,730,730,,,574.5,,,,,,612,575,639,6.39,,,,,,,,,,,
2009-08-13,,,730,730,,,581,,,,,,609,581,645,6.45,,,,,,,,,,,
2009-08-14,,,733,733,,,590,,,,,,607,590,654,6.54,,,,,,,,,,,
2009-08-15,,,736,736,,,595.5,,,,,,605,596,660,6.60,,,,,,,,,,,
2009-08-16,,,740,740,,,603,,,,,,608,603,667,6.67,,,,,,,,,,,
2009-08-17,,,745,745,,,609.5,,,,,,617,610,674,6.74,,,,,,,,,,,
2009-08-18,,,744,744,,,618,,,,,,628,618,682,6.82,,,,,,,,,,,
2009-08-19,,,745,745,,,624,,,,,,636,624,688,6.88,,,,,,,,,,,
2009-08-20,,,745,745,,,630,,,,,,648,630,694,6.94,,,,,,,,,,,
2009-08-21,,,742,742,,,634,,,,,,663,634,698,6.98,,,,,,,,,,,
2009-08-22,,,735,735,,,638,,,,,,676,638,702,7.02,,,,,,,,,,,
2009-08-23,,,728,728,,,644,,,,,,687,644,708,7.08,,,,,,,,,,,
2009-08-24,,,724,724,,,647.5,,,,,,694,648,712,7.12,,,,,,,,,,,
2009-08-25,,,718,718,,,651.5,,,,,,696,652,716,7.16,,,,,,,,,,,
2009-08-26,,,716,716,,,653,,,,,,698,653,717,7.17,,,,,,,,,,,
2009-08-27,,,714,714,,,656,,,,,,698,656,720,7.20,,,,,,,,,,,
2009-08-28,,,712,712,,,656,,,,,,696,656,720,7.20,,,,,,,,,,,
2009-08-29,,,711,711,,,658,,,,,,696,658,722,7.22,,,,,,,,,,,
2009-08-30,,,713,713,,,657.5,,,,,,697,658,722,7.22,,,,,,,,,,,
2009-08-31,,,715,715,,,663,,,,,,699,663,727,7.27,,,,,,,,,,,
2009-09-01,,,719,719,,,663,,,,,,702,663,727,7.27,,,,,,,,,,,
2009-09-02,,,725,725,,,667,,,,,,706,667,731,7.31,,,,,,,,,,,
2009-09-03,,,730,730,,,669.5,,,,,,710,670,734,7.34,,,,,,,,,,,
2009-09-04,,,735,735,,,672.5,,,,,,710,673,737,7.37,,,,,,,,,,,
2009-09-05,,,738,738,,,674.5,,,,,,710,675,739,7.39,,,,,,,,,,,
2009-09-06,,,739,739,,,681,,,,,,710,681,745,7.45,,,,,,,,,,,
2009-09-07,,,750,750,,,680.5,,,,,,708,681,745,7.45,,,,,,,,,,,
2009-09-08,,,757,757,,,689,,,,,,701,689,753,7.53,,,,,,,,,,,
2009-09-09,,,767,767,,,697,,,,,,695,697,761,7.61,,,,,,,,,,,
2009-09-10,,,777,777,,,705.5,,,,,,690,706,770,7.70,,,,,,,,,,,
2009-09-11,,,787,787,,,711,,,,,,685,711,775,7.75,,,,,,,,,,,
2009-09-12,,,800,800,,,714,,,,,,683,714,778,7.78,,,,,,,,,,,
2009-09-13,,,806,806,,,721,,,,,,681,721,785,7.85,,,,,,,,,,,
2009-09-14,,,808,808,,,727.5,,,,,,679,728,792,7.92,,,,,,,,,,,
2009-09-15,,,808,808,,,732.5,,,,,,678,733,797,7.97,,,,,,,,,,,
2009-09-16,,,805,805,,,737.5,,,,,,680,738,802,8.02,,,,,,,,,,,
2009-09-17,,,804,804,,,742,,,,,,682,742,806,8.06,,,,,,,,,,,
2009-09-18,,,804,804,,,747,,,,,,686,747,811,8.11,,,,,,,,,,,
2009-09-19,,,807,807,,,750,,,,,,692,750,814,8.14,,,,,,,,,,,
2009-09-20,,,806,806,,,751.5,,,,,,696,752,816,8.16,,,,,,,,,,,
2009-09-21,,,804,804,,,753,,,,,,701,753,817,8.17,,,,,,,,,,,
2009-09-22,,,803,803,,,754,,,,,,704,754,818,8.18,,,,,,,,,,,
2009-09-23,,,804,804,,,756,,,,,,705,756,820,8.20,,,,,,,,,,,
2009-09-24,,,801,801,,,757,,,,,,715,757,821,8.21,,,,,,,,,,,
2009-09-25,,,799,799,,,756,,,,,,722,756,820,8.20,,,,,,,,,,,
2009-09-26,,,797,797,,,756,,,,,,731,756,820,8.20,,,,,,,,,,,
2009-09-27,,,799,799,,,757,,,,,,741,757,821,8.21,,,,,,,,,,,
2009-09-28,,,804,804,,,758,,,,,,751,758,822,8.22,,,,,,,,,,,
2009-09-29,,,810,810,,,758.5,,,,,,763,759,823,8.23,,,,,,,,,,,
2009-09-30,,,824,824,,,764,,,,,,769,764,828,8.28,,,,,,,,,,,
2009-10-01,,,836,836,,,770,,,,,,771,770,834,8.34,,,,,,,,,,,
2009-10-02,,,838,838,,,773.5,,,,,,770,774,838,8.38,,,,,,,,,,,
2009-10-03,,,849,849,,,780.5,,,,,,768,781,845,8.45,,,,,,,,,,,
2009-10-04,,,860,860,,,787.5,,,,,,767,788,852,8.52,,,,,,,,,,,
2009-10-05,,,871,871,,,794,,,,,,767,794,858,8.58,,,,,,,,,,,
2009-10-06,,,880,880,,,803,,,,,,770,803,867,8.67,,,,,,,,,,,
2009-10-07,,,890,890,,,810,,,,,,769,810,874,8.74,,,,,,,,,,,
2009-10-08,,,898,898,,,818.5,,,,,,767,819,883,8.83,,,,,,,,,,,
2009-10-09,,,903,903,,,829.5,,,,,,766,830,894,8.94,,,,,,,,,,,
2009-10-10,,,906,906,,,840,,,,,,767,840,904,9.04,,,,,,,,,,,
2009-10-11,,,905,905,,,846,,,,,,764,846,910,9.10,,,,,,,,,,,
2009-10-12,,,902,902,,,851.5,,,,,,762,852,916,9.16,,,,,,,,,,,
2009-10-13,,,904,904,,,855.5,,,,,,760,856,920,9.20,,,,,,,,,,,
2009-10-14,,,900,900,,,857.5,,,,,,762,858,922,9.22,,,,,,,,,,,
2009-10-15,,,892,892,,,858.5,,,,,,767,859,923,9.23,,,,,,,,,,,
2009-10-16,,,887,887,,,858,,,,,,772,858,922,9.22,,,,,,,,,,,
2009-10-17,,,879,879,,,857,,,,,,786,857,921,9.21,,,,,,,,,,,
2009-10-18,,,872,872,,,856,,,,,,798,856,920,9.20,,,,,,,,,,,
2009-10-19,,,864,864,,,854,,,,,,800,854,918,9.18,,,,,,,,,,,
2009-10-20,,,856,856,,,852.5,,,,,,810,853,917,9.17,,,,,,,,,,,
2009-10-21,,,854,854,,,850,,,,,,820,850,914,9.14,,,,,,,,,,,
2009-10-22,,,854,854,,,849.5,,,,,,831,850,914,9.14,,,,,,,,,,,
2009-10-23,,,851,851,,,848.5,,,,,,840,849,913,9.13,,,,,,,,,,,
2009-10-24,,,848,848,,,846.5,,,,,,849,847,911,9.11,,,,,,,,,,,
2009-10-25,,,845,845,,,843.5,,,,,,857,844,908,9.08,,,,,,,,,,,
2009-10-26,,,843,843,,,839,,,,,,862,839,903,9.03,,,,,,,,,,,
